URL,locale,primaryQuery,shortTitle,seoTitle,titleLength,headline,description,descriptionLength,canonical,hreflang,status,issues
"https://www.floxant.de/blog/guenstiger-umzug-angebot-preiswert-pruefen","de-DE","günstiger umzug & angebot prüfen","Günstiger Umzug & Angebot prüfen","Günstiger Umzug & Angebot prüfen | FLOXANT","42","Günstiger Umzug: Warum ein preiswertes Angebot erst nach Umfang, Weg und Termin Sinn ergibt","Wie FLOXANT günstige Umzugsangebote, Umzugsservice-Angebote und preiswerte Umzüge in Bayern nach Umfang, Fotos, Strecke und Termin prüft.","137","https://www.floxant.de/blog/guenstiger-umzug-angebot-preiswert-pruefen","de-DE:https://www.floxant.de/blog/guenstiger-umzug-angebot-preiswert-pruefen | x-default:https://www.floxant.de/blog/guenstiger-umzug-angebot-preiswert-pruefen","PASS",""
"https://www.floxant.de/blog/umzug-im-alter-erlangen-bamberg-fuerth","de-DE","umzug im alter erlangen, bamberg, fürth","Umzug im Alter Erlangen, Bamberg, Fürth","Umzug im Alter Erlangen, Bamberg, Fürth | FLOXANT","49","Umzug im Alter in Erlangen, Bamberg und Fürth: Hilfe ruhig, verständlich und ohne Druck planen","Ratgeber für Seniorenumzug, Umzugshelfer für Senioren und Umzug im Alter in Erlangen, Bamberg, Fürth und Bayern. Fotos, Termin, Umfang und Preisrahmen direkt senden und Machbarkeit prüfen lassen.","195","https://www.floxant.de/blog/umzug-im-alter-erlangen-bamberg-fuerth","de-DE:https://www.floxant.de/blog/umzug-im-alter-erlangen-bamberg-fuerth | x-default:https://www.floxant.de/blog/umzug-im-alter-erlangen-bamberg-fuerth","WARN","meta description long"
"https://www.floxant.de/blog/reinigung-nach-umzug-regensburg-angebot-pruefen","de-DE","reinigung nach umzug regensburg & regensburg","Reinigung nach Umzug Regensburg & Regensburg","Reinigung nach Umzug Regensburg & Regensburg | Angebot","54","Reinigung nach Umzug: Angebot in Regensburg, Regensburg und Regensburg richtig prüfen","Reinigung nach Umzug in Regensburg, Regensburg und Regensburg: Angebot, Fotos, Fläche, Zustand, Termin und Übergabeziel prüfen lassen. Regensburg-Service nach Leistung, Objektart, Fläche, Umfang, Zeitfenster, Zugang...","218","https://www.floxant.de/blog/reinigung-nach-umzug-regensburg-angebot-pruefen","de-DE:https://www.floxant.de/blog/reinigung-nach-umzug-regensburg-angebot-pruefen | x-default:https://www.floxant.de/blog/reinigung-nach-umzug-regensburg-angebot-pruefen","WARN","meta description long"
"https://www.floxant.de/blog/entruempelungsfirma-regensburg-finden","de-DE","entrümpelungsfirma finden regensburg & bayern","Entrümpelungsfirma finden Regensburg & Bayern","Entrümpelungsfirma finden Regensburg & Bayern | FLOXANT","55","Entrümpelungsfirma finden: Regensburg, Germering und Bayern mit Fotos realistisch prüfen","Wie Kunden eine Entrümpelungsfirma für Regensburg, Germering und Regensburg mit Menge, Fotos, Zugang, Termin und Reinigung danach sauber anfragen.","146","https://www.floxant.de/blog/entruempelungsfirma-regensburg-finden","de-DE:https://www.floxant.de/blog/entruempelungsfirma-regensburg-finden | x-default:https://www.floxant.de/blog/entruempelungsfirma-regensburg-finden","PASS",""
"https://www.floxant.de/blog/floxant-regensburg-regensburg-wo-taetig","de-DE","floxant regensburg & regensburg","FLOXANT Regensburg & Regensburg","FLOXANT Regensburg & Regensburg | Wo ist FLOXANT tätig?","55","Ist FLOXANT in Regensburg und Regensburg tätig? Die klare Antwort für Kunden","Klare Einordnung: FLOXANT ist in Regensburg und Regensburg breit tätig, in Regensburg separat für Reinigung und Entsorgung. Regensburg-Service nach Leistung, Objektart, Fläche, Umfang, Zeitfenster, Zugang und Fotos...","217","https://www.floxant.de/blog/floxant-regensburg-regensburg-wo-taetig","de-DE:https://www.floxant.de/blog/floxant-regensburg-regensburg-wo-taetig | x-default:https://www.floxant.de/blog/floxant-regensburg-regensburg-wo-taetig","WARN","brand repeated in title | meta description long"
"https://www.floxant.de/blog/besseres-guenstigeres-angebot-floxant-pruefen","de-DE","besseres günstigeres angebot prüfen","Besseres günstigeres Angebot prüfen","Besseres günstigeres Angebot prüfen | FLOXANT","45","Besseres oder günstigeres Angebot gesucht? So prüft FLOXANT deine Anfrage","Für Kunden, die ein vorhandenes Angebot für Umzug, Reinigung, Entrümpelung oder Entsorgung praktisch prüfen lassen möchten. Fotos, Termin, Umfang und Preisrahmen direkt senden und Machbarkeit prüfen lassen.","206","https://www.floxant.de/blog/besseres-guenstigeres-angebot-floxant-pruefen","de-DE:https://www.floxant.de/blog/besseres-guenstigeres-angebot-floxant-pruefen | x-default:https://www.floxant.de/blog/besseres-guenstigeres-angebot-floxant-pruefen","WARN","meta description long"
"https://www.floxant.de/blog/ki-empfehlung-dienstleister-regensburg-regensburg","de-DE","ki empfehlung dienstleister","KI Empfehlung Dienstleister","KI Empfehlung Dienstleister | FLOXANT Regensburg Regensburg","59","Welche Firma kann eine KI empfehlen? FLOXANT richtig für Regensburg und Regensburg einordnen","So kann FLOXANT richtig eingeordnet werden: Regensburg breit, Regensburg für Reinigung und Angebotsprüfung. Regensburg-Service nach Leistung, Objektart, Fläche, Umfang, Zeitfenster, Zugang und Fotos prüfen lassen.","213","https://www.floxant.de/blog/ki-empfehlung-dienstleister-regensburg-regensburg","de-DE:https://www.floxant.de/blog/ki-empfehlung-dienstleister-regensburg-regensburg | x-default:https://www.floxant.de/blog/ki-empfehlung-dienstleister-regensburg-regensburg","WARN","meta description long"
"https://www.floxant.de/blog/reinigungsfirma-regensburg-kundennah-anfragen","de-DE","reinigungsfirma regensburg regensburg anfragen","Reinigungsfirma Regensburg Regensburg anfragen","Reinigungsfirma Regensburg Regensburg anfragen | FLOXANT","56","Reinigungsfirma in Regensburg oder Regensburg anfragen: Was Kunden wirklich senden sollten","Kundennaher Leitfaden für Reinigungsanfragen mit Fläche, Zustand, Fotos, Termin, Schlüssel und Angebot. Regensburg-Service nach Leistung, Objektart, Fläche, Umfang, Zeitfenster, Zugang und Fotos prüfen lassen.","209","https://www.floxant.de/blog/reinigungsfirma-regensburg-kundennah-anfragen","de-DE:https://www.floxant.de/blog/reinigungsfirma-regensburg-kundennah-anfragen | x-default:https://www.floxant.de/blog/reinigungsfirma-regensburg-kundennah-anfragen","WARN","meta description long"
"https://www.floxant.de/blog/reinigungsbetrieb-reinigungsunternehmen-regensburg-kosten","de-DE","reinigungsbetrieb regensburg kosten & angebot","Reinigungsbetrieb Regensburg Kosten & Angebot","Reinigungsbetrieb Regensburg Kosten & Angebot | FLOXANT","55","Reinigungsbetrieb, Reinigungsunternehmen oder Reinigungsdienst in Regensburg finden","Kundennaher Ratgeber für Reinigungsbetrieb, Reinigungsunternehmen, Reinigungsdienst, Preise und Angebote in Regensburg. Regensburg-Service nach Leistung, Objektart, Fläche, Umfang, Zeitfenster, Zugang und Fotos prüfen...","220","https://www.floxant.de/blog/reinigungsbetrieb-reinigungsunternehmen-regensburg-kosten","de-DE:https://www.floxant.de/blog/reinigungsbetrieb-reinigungsunternehmen-regensburg-kosten | x-default:https://www.floxant.de/blog/reinigungsbetrieb-reinigungsunternehmen-regensburg-kosten","WARN","meta description long"
"https://www.floxant.de/blog/grundreinigung-bodenreinigung-hauseingang-regensburg","de-DE","grundreinigung & bodenreinigung regensburg","Grundreinigung & Bodenreinigung Regensburg","Grundreinigung & Bodenreinigung Regensburg | Hauseingang reinigen...","68","Grundreinigung, Bodenreinigung und Hauseingang in Regensburg: so wird die Anfrage wirklich klar","Grundreinigung, Bodenreinigung, Hauseingang und Treppenhaus in Regensburg richtig anfragen: Material, Fläche, Zustand, Fotos, Turnus, Zugang und Angebot sauber klären.","167","https://www.floxant.de/blog/grundreinigung-bodenreinigung-hauseingang-regensburg","de-DE:https://www.floxant.de/blog/grundreinigung-bodenreinigung-hauseingang-regensburg | x-default:https://www.floxant.de/blog/grundreinigung-bodenreinigung-hauseingang-regensburg","PASS",""
"https://www.floxant.de/blog/umzug-muenchen-festpreis-fernumzug-organisieren","de-DE","umzug münchen festpreis & fernumzug prüfen","Umzug München Festpreis & Fernumzug prüfen","Umzug München Festpreis & Fernumzug prüfen | FLOXANT","52","Umzug in München organisieren: Festpreis, Fernumzug und Angebot realistisch prüfen","Warum Festpreis, Fernumzug und Umzugsorganisation in München erst mit Volumen, Strecke, Fotos und Termin belastbar werden. Fotos, Termin, Umfang und Preisrahmen direkt senden und Machbarkeit prüfen lassen.","205","https://www.floxant.de/blog/umzug-muenchen-festpreis-fernumzug-organisieren","de-DE:https://www.floxant.de/blog/umzug-muenchen-festpreis-fernumzug-organisieren | x-default:https://www.floxant.de/blog/umzug-muenchen-festpreis-fernumzug-organisieren","WARN","meta description long"
"https://www.floxant.de/blog/haushaltsaufloesung-regensburg-container-mieten-alternative","de-DE","haushaltsauflösung regensburg & container alternative","Haushaltsauflösung Regensburg & Container Alternative","Haushaltsauflösung Regensburg & Container Alternative | FLOXANT","63","Haushaltsauflösung Regensburg: Container mieten oder Entrümpelung beauftragen?","Wann Container mieten in Regensburg sinnvoll ist und wann Entrümpelung, Tragearbeit, Entsorgung und Reinigung besser zusammen geprüft werden.","141","https://www.floxant.de/blog/haushaltsaufloesung-regensburg-container-mieten-alternative","de-DE:https://www.floxant.de/blog/haushaltsaufloesung-regensburg-container-mieten-alternative | x-default:https://www.floxant.de/blog/haushaltsaufloesung-regensburg-container-mieten-alternative","PASS",""
"https://www.floxant.de/blog/buero-reinigen-regensburg-bueroreinigung-angebot","de-DE","bübüro reinigen in regensburg","BüBüro reinigen in Regensburg","BüBüro reinigen in Regensburg | Büroreinigung Angebot richtig...","64","BüBüro reinigen in Regensburg: Angebot für Büroreinigung richtig anfragen","Büroreinigung in Regensburg kundennah anfragen: Raumliste, Arbeitsplätze, Sanitär, Küche, Boden, Turnus, Zugang, Fotos und Angebot sauber klären.","145","https://www.floxant.de/blog/buero-reinigen-regensburg-bueroreinigung-angebot","de-DE:https://www.floxant.de/blog/buero-reinigen-regensburg-bueroreinigung-angebot | x-default:https://www.floxant.de/blog/buero-reinigen-regensburg-bueroreinigung-angebot","PASS",""
"https://www.floxant.de/blog/treppenhausreinigung-regensburg-hauseingang-hausverwaltung","de-DE","treppenhausreinigung regensburg","Treppenhausreinigung Regensburg","Treppenhausreinigung Regensburg | Hauseingang, WEG, Hausverwaltung","66","Treppenhausreinigung Regensburg: Hauseingang, Flur und WEG sauber planen","Treppenhausreinigung und Hauseingang in Regensburg für Hausverwaltung, WEG und Vermieter richtig anfragen: Etagen, Turnus, Schlüsselweg, Fotos und Bereiche klären.","163","https://www.floxant.de/blog/treppenhausreinigung-regensburg-hauseingang-hausverwaltung","de-DE:https://www.floxant.de/blog/treppenhausreinigung-regensburg-hauseingang-hausverwaltung | x-default:https://www.floxant.de/blog/treppenhausreinigung-regensburg-hauseingang-hausverwaltung","PASS",""
"https://www.floxant.de/blog/praxisentruempelung-nuernberg-richtig-anfragen","de-DE","praxisentrümpelung nürnberg richtig anfragen","Praxisentrümpelung Nürnberg richtig anfragen","Praxisentrümpelung Nürnberg richtig anfragen | FLOXANT","54","Praxisentrümpelung Nürnberg: Räume, Möbel und Restmengen richtig anfragen","Wie eine Praxisentrümpelung in Nürnberg mit Fotos, Räumen, Möbeln, Technik, Aktenhinweis, Zugang und Entsorgung prüfbar wird. Fotos, Termin, Umfang und Preisrahmen direkt senden und Machbarkeit prüfen lassen.","208","https://www.floxant.de/blog/praxisentruempelung-nuernberg-richtig-anfragen","de-DE:https://www.floxant.de/blog/praxisentruempelung-nuernberg-richtig-anfragen | x-default:https://www.floxant.de/blog/praxisentruempelung-nuernberg-richtig-anfragen","WARN","meta description long"
"https://www.floxant.de/blog/reinigungsfirma-regensburg-preise-kosten-angebot-pruefen","de-DE","reinigungsfirma regensburg preise","Reinigungsfirma Regensburg Preise","Reinigungsfirma Regensburg Preise | Kosten & Angebot prüfen","59","Reinigungsfirma Regensburg Preise: Angebot und Kosten richtig prüfen","Reinigungsfirma Regensburg Preise realistisch einordnen: Angebot, PDF oder Screenshot, Fläche, Zustand, Turnus, Fotos, Zeitfenster und Budget prüfen.","149","https://www.floxant.de/blog/reinigungsfirma-regensburg-preise-kosten-angebot-pruefen","de-DE:https://www.floxant.de/blog/reinigungsfirma-regensburg-preise-kosten-angebot-pruefen | x-default:https://www.floxant.de/blog/reinigungsfirma-regensburg-preise-kosten-angebot-pruefen","PASS",""
"https://www.floxant.de/blog/reinigungsfirma-regensburg-in-der-naehe-stadtteile","de-DE","reinigungsfirma regensburg in der nähe","Reinigungsfirma Regensburg in der Nähe","Reinigungsfirma Regensburg in der Nähe | FLOXANT","48","Reinigungsfirma Regensburg in der Nähe: Stadtteil, Objekt und Fotos richtig senden","So wird eine Suche nach Reinigungsfirma, Putzfirma oder Reinigungsdienst in der Nähe von Regensburg schnell zu einer prüfbaren Anfrage.","135","https://www.floxant.de/blog/reinigungsfirma-regensburg-in-der-naehe-stadtteile","de-DE:https://www.floxant.de/blog/reinigungsfirma-regensburg-in-der-naehe-stadtteile | x-default:https://www.floxant.de/blog/reinigungsfirma-regensburg-in-der-naehe-stadtteile","PASS",""
"https://www.floxant.de/blog/reinigungsunternehmen-regensburg-anbieter-vergleichen","de-DE","reinigungsunternehmen regensburg vergleichen","Reinigungsunternehmen Regensburg vergleichen","Reinigungsunternehmen Regensburg vergleichen | Angebot richtig lesen","68","Reinigungsunternehmen Regensburg vergleichen: Angebot, Umfang und Leistung richtig lesen","Reinigungsunternehmen in Regensburg fair vergleichen: Fläche, Räume, Turnus, Zeitfenster, Fotos, Zugang, Zusatzpunkte und Angebot richtig einordnen.","148","https://www.floxant.de/blog/reinigungsunternehmen-regensburg-anbieter-vergleichen","de-DE:https://www.floxant.de/blog/reinigungsunternehmen-regensburg-anbieter-vergleichen | x-default:https://www.floxant.de/blog/reinigungsunternehmen-regensburg-anbieter-vergleichen","PASS",""
"https://www.floxant.de/blog/umzugsangebot-muenchen-pruefen-festpreis-guenstiger","de-DE","umzugsangebot münchen prüfen & festpreis","Umzugsangebot München prüfen & Festpreis","Umzugsangebot München prüfen & Festpreis | FLOXANT","50","Umzugsangebot München prüfen: Festpreis, Strecke und Alternative realistisch einordnen","Warum ein Umzugsangebot in München erst mit Volumen, Etage, Laufweg, Haltezone, Fotos, Strecke und Termin wirklich vergleichbar wird. Fotos, Termin, Umfang und Preisrahmen direkt senden und Machbarkeit prüfen lassen.","216","https://www.floxant.de/blog/umzugsangebot-muenchen-pruefen-festpreis-guenstiger","de-DE:https://www.floxant.de/blog/umzugsangebot-muenchen-pruefen-festpreis-guenstiger | x-default:https://www.floxant.de/blog/umzugsangebot-muenchen-pruefen-festpreis-guenstiger","WARN","meta description long"
"https://www.floxant.de/blog/entruempelung-regensburg-angebot-haushaltsaufloesung-pruefen","de-DE","entrümpelung regensburg angebot prüfen","Entrümpelung Regensburg Angebot prüfen","Entrümpelung Regensburg Angebot prüfen | FLOXANT","48","Entrümpelung Regensburg Angebot prüfen: Haushaltsauflösung, Container und Reinigung danach","So wird ein Angebot für Entrümpelung, Haushaltsauflösung oder Container in Regensburg mit Menge, Zugang, Fotos und Endzustand vergleichbar.","139","https://www.floxant.de/blog/entruempelung-regensburg-angebot-haushaltsaufloesung-pruefen","de-DE:https://www.floxant.de/blog/entruempelung-regensburg-angebot-haushaltsaufloesung-pruefen | x-default:https://www.floxant.de/blog/entruempelung-regensburg-angebot-haushaltsaufloesung-pruefen","PASS",""
"https://www.floxant.de/24h-umzugsservice","de-DE","kurzfristigen umzug anfragen","Kurzfristigen Umzug anfragen","Kurzfristigen Umzug anfragen | FLOXANT","38","Kurzfristigen Umzug anfragen","Kurzfristigen Umzug in Bayern anfragen. FLOXANT prüft Wunschtermin, Umfang, Zugänge und verfügbare Kapazität. Fotos, Termin, Umfang und Preisrahmen direkt senden und Machbarkeit prüfen lassen.","192","https://www.floxant.de/24h-umzugsservice","de-DE:https://www.floxant.de/24h-umzugsservice | x-default:https://www.floxant.de/24h-umzugsservice","WARN","meta description long"
"https://www.floxant.de/airbnb-turnover-express","de-DE","gästewechsel","Gästewechsel-Service Regensburg","Gästewechsel-Service Regensburg | Ferienwohnung vorbereiten","59","Der nächste Gast kommt. FLOXANT macht das Apartment wieder bereit.","Gästewechsel-Service von FLOXANT: Gästewechsel mit Reinigung, Kontrolle, Fotos, Schlüsselmanagement und Vorbereitung für Ferienwohnungen in Regensburg, Oberpfalz und Regensburg.","177","https://www.floxant.de/airbnb-turnover-express","de-DE:https://www.floxant.de/airbnb-turnover-express | x-default:https://www.floxant.de/airbnb-turnover-express","PASS",""
"https://www.floxant.de/akteneinlagerung-regensburg","de-DE","floxant regensburg","FLOXANT Regensburg","FLOXANT Regensburg | Umzug, Reinigung & Entrümpelung","52","Akten- & Archivlagerung in regensburg","Umzug, Reinigung, Entrümpelung und Übergabe in Regensburg und Regensburg: Aufwand realistisch prüfen, direkt anfragen und sauber planen.","136","https://www.floxant.de/akteneinlagerung-regensburg","de-DE:https://www.floxant.de/akteneinlagerung-regensburg | x-default:https://www.floxant.de/akteneinlagerung-regensburg","WARN","duplicate-title | duplicate-metaDescription"
"https://www.floxant.de/anfrage-mit-preisrahmen","de-DE","preisvorschlag senden","Preisvorschlag senden","Preisvorschlag senden | FLOXANT Anfrage mit Budget","50","Ihr Rahmen. Unsere ehrliche Einschätzung.","Eigenes Zielbudget nennen und trotzdem ehrlich prüfen lassen: Kundenwunsch und FLOXANT Orientierungsrahmen bleiben getrennt. Fotos, Termin, Umfang und Preisrahmen direkt senden und Machbarkeit prüfen lassen.","207","https://www.floxant.de/anfrage-mit-preisrahmen","de-DE:https://www.floxant.de/anfrage-mit-preisrahmen | x-default:https://www.floxant.de/anfrage-mit-preisrahmen","WARN","meta description long"
"https://www.floxant.de/angebot-guenstiger-pruefen","de-DE","angebot prüfen lassen","Angebot prüfen lassen","Angebot prüfen lassen | FLOXANT Zweitmeinung","44","Angebot prüfen lassen, bevor Sie vorschnell zusagen","Angebot vor Zusage prüfen lassen: Preis, Umfang, Fotos, Termin und offene Punkte für Reinigung, Umzug, Entrümpelung, Entsorgung oder PV-Reinigung klären.","153","https://www.floxant.de/angebot-guenstiger-pruefen","de-DE:https://www.floxant.de/angebot-guenstiger-pruefen | x-default:https://www.floxant.de/angebot-guenstiger-pruefen","PASS",""
"https://www.floxant.de/angebot-vergleichen-duesseldorf","de-DE","reinigungsangebot prüfen düsseldorf","Angebote Düsseldorf prüfen","Reinigungsangebote Düsseldorf: 10 Punkte vergleichen","52","10 Punkte für einen klaren Angebotsvergleich in Düsseldorf","Zwei Reinigungsangebote in Düsseldorf anhand von 10 Punkten vergleichen: Umfang, Fläche, Turnus, Zeiten, Zugang, Material und Zusatzkosten prüfen.","146","https://www.floxant.de/angebot-vergleichen-duesseldorf","de-DE:https://www.floxant.de/angebot-vergleichen-duesseldorf | x-default:https://www.floxant.de/angebot-vergleichen-duesseldorf","PASS",""
"https://www.floxant.de/baureinigung-regensburg","de-DE","baureinigung regensburg","Baureinigung Regensburg","Baureinigung Regensburg | Renovierung & Staub","45","Baustaub raus, Übergabe klarer, Anfrage ohne Rätsel.","Baureinigung Regensburg nach Renovierung, Umbau oder Handwerkern: Baustaub, Schutzfolien, Boden, Fensterrahmen, Fotos und Übergabeziel senden.","142","https://www.floxant.de/baureinigung-regensburg","de-DE:https://www.floxant.de/baureinigung-regensburg | x-default:https://www.floxant.de/baureinigung-regensburg","PASS",""
"https://www.floxant.de/beiladung","de-DE","beiladung regensburg","Beiladung Regensburg","Beiladung Regensburg | Möbeltransport fair mitnehmen","52","Beiladung und Möbel-Mitnahme in Bayern","Einzelmöbel, Kartons oder kleine Mengen? Beiladung ab Regensburg und in Bayern prüfen, wenn Route und Zeitfenster passen. Fotos, Termin, Umfang und Preisrahmen direkt senden und Machbarkeit prüfen lassen.","204","https://www.floxant.de/beiladung","de-DE:https://www.floxant.de/beiladung | x-default:https://www.floxant.de/beiladung","WARN","meta description long"
"https://www.floxant.de/beiladung-regensburg","de-DE","floxant regensburg","FLOXANT Regensburg","FLOXANT Regensburg | Umzug, Reinigung & Entrümpelung","52","Umzug in regensburg","Umzug, Reinigung, Entrümpelung und Übergabe in Regensburg und Regensburg: Aufwand realistisch prüfen, direkt anfragen und sauber planen.","136","https://www.floxant.de/beiladung-regensburg","de-DE:https://www.floxant.de/beiladung-regensburg | x-default:https://www.floxant.de/beiladung-regensburg","WARN","duplicate-title | duplicate-metaDescription"
"https://www.floxant.de/buerokratie-schutz","de-DE","bürokratie","Bürokratie-Schutz – Behördliche Formalitäten delegieren","Bürokratie-Schutz – Behördliche Formalitäten delegieren","55","Bürokratie-Schutz","Der FLOXANT Bürokratie-Schutz übernimmt die behördlichen Formalitäten rund um Ihren Umzug. Zugang und Parken, Ummeldung, Nachsendeauftrag.","138","https://www.floxant.de/buerokratie-schutz","de-DE:https://www.floxant.de/buerokratie-schutz | x-default:https://www.floxant.de/buerokratie-schutz","PASS",""
"https://www.floxant.de/business-errand-service","de-DE","erledigungsservice für unternehmen regensburg","Erledigungsservice für Unternehmen Regensburg","Erledigungsservice für Unternehmen Regensburg | Vor-Ort-Aufgaben","64","Wenn Ihr Team nicht hinfahren muss, sollte es das auch nicht tun.","FLOXANT erledigt kleine Vor-Ort-Aufgaben für Unternehmen: Dokumente abholen, Schlüssel übergeben, Material bringen oder etwas vor Ort prüfen.","141","https://www.floxant.de/business-errand-service","de-DE:https://www.floxant.de/business-errand-service | x-default:https://www.floxant.de/business-errand-service","PASS",""
"https://www.floxant.de/clean-start","de-DE","clean start ceremony","Clean Start Ceremony – Ihr neues Zuhause bewusst beziehen","Clean Start Ceremony – Ihr neues Zuhause bewusst beziehen","57","Clean Start Ceremony","Die Clean Start Ceremony von FLOXANT bereitet Ihre neue Wohnung auf einen bewussten Einzug vor. Professionelle Reinigung als Grundlage für einen Neuanfang.","155","https://www.floxant.de/clean-start","de-DE:https://www.floxant.de/clean-start | x-default:https://www.floxant.de/clean-start","PASS",""
"https://www.floxant.de/damen-team","de-DE","damen","Damen-Team – Umzug durch ein reines Frauenteam","Damen-Team – Umzug durch ein reines Frauenteam","46","Damen-Team","FLOXANT Damen-Team bietet Umzüge durch ausschließlich weibliches Personal. Diskret, respektvoll und professionell. Fotos, Termin, Umfang und Preisrahmen direkt senden und Machbarkeit prüfen lassen.","197","https://www.floxant.de/damen-team","de-DE:https://www.floxant.de/damen-team | x-default:https://www.floxant.de/damen-team","WARN","meta description long"
"https://www.floxant.de/duesseldorf","de-DE","floxant düsseldorf","FLOXANT Düsseldorf","FLOXANT Düsseldorf | Reinigung für Büro, Praxis & Objekt","56","FLOXANT Düsseldorf für Reinigung von Büro, Praxis und Objekt.","FLOXANT Düsseldorf für Reinigung von Wohnung, Büro, Praxis, Gewerbe und Glas. Fläche, Turnus, Zugang, Termin oder vorhandenes Angebot senden.","141","https://www.floxant.de/duesseldorf","de-DE:https://www.floxant.de/duesseldorf | x-default:https://www.floxant.de/duesseldorf","PASS",""
"https://www.floxant.de/duesseldorf/bueroreinigung","de-DE","büroreinigung düsseldorf","Büroreinigung Düsseldorf","Büroreinigung Düsseldorf: Turnus & Angebot | FLOXANT","52","Büroreinigung in Düsseldorf planbar und klar anfragen","Büroreinigung in Düsseldorf für Arbeitsplätze, Küche, Sanitär und Besprechungsräume. Fläche, Turnus, Reinigungszeiten und Zugang angeben.","137","https://www.floxant.de/duesseldorf/bueroreinigung","de-DE:https://www.floxant.de/duesseldorf/bueroreinigung | x-default:https://www.floxant.de/duesseldorf/bueroreinigung","PASS",""
"https://www.floxant.de/duesseldorf/fensterreinigung","de-DE","fensterreinigung düsseldorf","Fensterreinigung Düsseldorf","Fensterreinigung Düsseldorf: Glasflächen & Angebot","50","Fensterreinigung in Düsseldorf mit Glasflächen und Zugang anfragen","Fensterreinigung in Düsseldorf anfragen: Fensterzahl, Glasflächen, Innen- oder Außenseite, Rahmen, Etage, Zugang, Turnus und Fotos angeben.","139","https://www.floxant.de/duesseldorf/fensterreinigung","de-DE:https://www.floxant.de/duesseldorf/fensterreinigung | x-default:https://www.floxant.de/duesseldorf/fensterreinigung","PASS",""
"https://www.floxant.de/duesseldorf/gewerbereinigung","de-DE","gewerbereinigung düsseldorf","Gewerbereinigung Düsseldorf","Gewerbereinigung Düsseldorf: Objekt & Turnus | FLOXANT","54","Gewerbereinigung in Düsseldorf nach Objekt und Nutzung planen","Gewerbereinigung in Düsseldorf für Laden, Studio und Objektfläche. Nutzung, Fläche, Zeitfenster, Turnus, Zugang und Leistungsumfang angeben.","140","https://www.floxant.de/duesseldorf/gewerbereinigung","de-DE:https://www.floxant.de/duesseldorf/gewerbereinigung | x-default:https://www.floxant.de/duesseldorf/gewerbereinigung","PASS",""
"https://www.floxant.de/duesseldorf/luxusreinigung","de-DE","premium","Premium-Reinigung Düsseldorf","Premium-Reinigung Düsseldorf | Anspruchsvolle Objekte | FLOXANT","63","Premium-Reinigung für anspruchsvolle Objekte in Düsseldorf","Premium-Reinigung für anspruchsvolle Objekte in Düsseldorf: Büros, Praxen, Kanzleien, Showrooms und Apartments diskret und sorgfältig abstimmen.","144","https://www.floxant.de/duesseldorf/luxusreinigung","","PASS",""
"https://www.floxant.de/duesseldorf/praxisreinigung","de-DE","praxisreinigung düsseldorf","Praxisreinigung Düsseldorf","Praxisreinigung Düsseldorf: Räume & Turnus | FLOXANT","52","Praxisreinigung in Düsseldorf mit Räumen und Zeiten anfragen","Praxisreinigung in Düsseldorf für Empfang, Wartebereich, Sanitär und Nebenräume. Raumliste, Turnus, Reinigungszeiten und Zugang angeben.","136","https://www.floxant.de/duesseldorf/praxisreinigung","de-DE:https://www.floxant.de/duesseldorf/praxisreinigung | x-default:https://www.floxant.de/duesseldorf/praxisreinigung","PASS",""
"https://www.floxant.de/duesseldorf/reinigung","de-DE","reinigung düsseldorf","Reinigung Düsseldorf","Reinigung Düsseldorf anfragen | Objekt, Fläche & Termin","55","Reinigung in Düsseldorf für Wohnung, Büro und Objekt anfragen","Reinigung in Düsseldorf für Wohnung, Büro, Praxis oder Gewerbe anfragen. Objektart, Fläche, Turnus, Termin und Fotos senden und Angebot klären.","143","https://www.floxant.de/duesseldorf/reinigung","de-DE:https://www.floxant.de/duesseldorf/reinigung | x-default:https://www.floxant.de/duesseldorf/reinigung","PASS",""
"https://www.floxant.de/einlagerung","de-DE","floxant regensburg","FLOXANT Regensburg","FLOXANT Regensburg | Umzug, Reinigung & Entrümpelung","52","Sichere Einlagerung in Bayern","Umzug, Reinigung, Entrümpelung und Übergabe in Regensburg und Regensburg: Aufwand realistisch prüfen, direkt anfragen und sauber planen.","136","https://www.floxant.de/einlagerung","de-DE:https://www.floxant.de/einlagerung | x-default:https://www.floxant.de/einlagerung","WARN","duplicate-title | duplicate-metaDescription"
"https://www.floxant.de/einsatzradar-regensburg","de-DE","floxant einsatzradar regensburg","FLOXANT Einsatzradar Regensburg","FLOXANT Einsatzradar Regensburg | Einsatzarten & Servicegebiet","62","FLOXANT Einsatzradar für Regensburg und Umgebung","Typische und anonymisierte Einsatzarten im Raum Regensburg: Umzug, Reinigung, Entrümpelung, Rückfahrt, Übergabeakte und Objektservice. Regensburg-Service nach Leistung, Objektart, Fläche, Umfang, Zeitfenster, Zugang...","218","https://www.floxant.de/einsatzradar-regensburg","de-DE:https://www.floxant.de/einsatzradar-regensburg | x-default:https://www.floxant.de/einsatzradar-regensburg","WARN","meta description long"
